Year,Zip Code,Model Year,Fuel,Make,Duty,Vehicles
2021,92251,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92253,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92253,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92255,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92260,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92262,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92264,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92273,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92274,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92284,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92301,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,92307,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92308,2019,Battery Electric,OTHER/UNK,Heavy,2
2021,92308,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92308,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92311,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92311,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92313,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92315,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92315,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92316,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92316,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92324,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92324,2021,Battery Electric,OTHER/UNK,Heavy,5
2021,92324,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92325,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92335,2018,Battery Electric,OTHER/UNK,Heavy,6
2021,92335,2020,Battery Electric,OTHER/UNK,Heavy,10
2021,92335,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92336,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92337,2020,Battery Electric,FORD,Heavy,14
2021,92337,2021,Battery Electric,OTHER/UNK,Heavy,7
2021,92337,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,92344,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92345,2019,Battery Electric,OTHER/UNK,Heavy,7
2021,92345,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92345,2021,Battery Electric,OTHER/UNK,Heavy,7
2021,92346,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92347,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92350,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92352,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92352,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92354,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92356,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,92356,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92359,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92359,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92372,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92373,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,92373,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92374,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92376,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92376,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92377,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92392,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92392,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92393,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92393,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92399,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92399,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92402,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,92407,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92407,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92408,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92408,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92411,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92415,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92501,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92501,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92501,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,92502,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92503,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92503,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92503,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92504,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92504,2021,Battery Electric,OTHER/UNK,Heavy,8
2021,92505,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92505,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92506,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92506,2022,Battery Electric,OTHER/UNK,Heavy,5
2021,92507,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92507,2022,Battery Electric,OTHER/UNK,Heavy,3
2021,92508,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92508,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92508,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92509,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,92509,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92509,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92518,2019,Battery Electric,OTHER/UNK,Heavy,2
2021,92530,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92530,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92530,2022,Battery Electric,OTHER/UNK,Heavy,3
2021,92531,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92532,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92532,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92532,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92539,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92544,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92545,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92545,2021,Battery Electric,OTHER/UNK,Heavy,9
2021,92551,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92553,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,92553,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92555,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92557,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92562,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92562,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92563,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92567,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92570,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92570,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92571,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92571,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92572,2020,Battery Electric,OTHER/UNK,Heavy,11
2021,92582,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92583,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92583,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92584,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92584,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92585,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92587,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92589,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92589,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92590,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92590,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,92591,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92595,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92595,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92596,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92606,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92610,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92610,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92612,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92612,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92614,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92614,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92617,2018,Battery Electric,OTHER/UNK,Heavy,10
2021,92618,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92618,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92626,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92629,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92630,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92651,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92653,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92657,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92659,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92660,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92672,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92688,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92692,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92701,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92701,2021,Battery Electric,OTHER/UNK,Heavy,7
2021,92702,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92703,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92704,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92705,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92708,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92780,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92801,2012,Battery Electric,OTHER/UNK,Heavy,2
2021,92801,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92801,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92801,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92804,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92804,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92805,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,92805,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92806,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92806,2020,Battery Electric,ISUZU,Heavy,18
2021,92806,2021,Battery Electric,FORD,Heavy,12
2021,92806,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92807,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92807,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92807,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92808,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92821,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92821,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92822,2022,Battery Electric,OTHER/UNK,Heavy,3
2021,92831,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92833,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92835,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92840,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92842,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92843,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92843,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92860,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92860,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92865,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,92865,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,92865,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92865,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,92866,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92867,2020,Battery Electric,OTHER/UNK,Heavy,15
2021,92868,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92868,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92869,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,92870,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,92870,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,92877,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92878,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,92878,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92879,2020,Battery Electric,OTHER/UNK,Heavy,8
2021,92879,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92879,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,92880,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,92881,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,92881,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,92882,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,92882,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,92883,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,92883,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,92883,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93001,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93001,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,93003,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93003,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93003,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93004,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93004,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93005,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93006,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93010,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93012,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93015,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93015,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93021,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93021,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93021,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93030,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93030,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93031,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93033,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93033,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93035,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93041,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93060,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93060,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93060,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93063,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93065,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93101,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93101,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93103,<2008,Battery Electric,OTHER/UNK,Heavy,5
2021,93109,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93117,2019,Battery Electric,OTHER/UNK,Heavy,5
2021,93117,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93203,2019,Battery Electric,OTHER/UNK,Heavy,3
2021,93203,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93210,2021,Battery Electric,OTHER/UNK,Heavy,5
2021,93210,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93212,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93215,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93221,2019,Battery Electric,OTHER/UNK,Heavy,4
2021,93227,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93230,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93232,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,93241,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93245,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,93245,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93247,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93257,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93257,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93267,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93268,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93268,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93272,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93274,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,93274,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93274,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,93275,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93277,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93279,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93280,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93291,2019,Battery Electric,OTHER/UNK,Heavy,2
2021,93291,2020,Battery Electric,OTHER/UNK,Heavy,12
2021,93291,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,93292,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93301,2020,Battery Electric,OTHER/UNK,Heavy,10
2021,93301,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93302,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93303,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93304,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93305,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93307,2020,Battery Electric,OTHER/UNK,Heavy,9
2021,93307,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,93307,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93308,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93308,2020,Battery Electric,FORD,Heavy,12
2021,93308,2021,Battery Electric,OTHER/UNK,Heavy,9
2021,93309,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93309,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93309,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93311,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93311,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93313,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,93313,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93314,2020,Battery Electric,OTHER/UNK,Heavy,9
2021,93314,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93380,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93380,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,93389,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93390,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93390,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93401,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93401,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93405,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93420,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93420,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93420,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93422,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93432,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93433,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93437,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93442,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93444,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93444,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93445,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93446,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,93446,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,93446,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93447,2021,Battery Electric,OTHER/UNK,Heavy,6
2021,93448,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93453,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93454,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93454,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93455,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93455,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93456,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93456,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93457,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93458,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93458,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93460,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93463,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93465,2010,Battery Electric,OTHER/UNK,Heavy,1
2021,93465,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93483,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93501,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93510,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93514,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93517,2018,Battery Electric,OTHER/UNK,Heavy,1
2021,93517,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93534,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,93534,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93536,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93550,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93560,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93561,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93561,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93562,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93591,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93601,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93610,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93610,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93610,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93611,2019,Battery Electric,OTHER/UNK,Heavy,3
2021,93611,2020,Battery Electric,OTHER/UNK,Heavy,8
2021,93611,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93612,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93612,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93613,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93614,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93614,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93615,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93619,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93622,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93625,2018,Battery Electric,OTHER/UNK,Heavy,1
2021,93625,2019,Battery Electric,OTHER/UNK,Heavy,1
2021,93625,2021,Battery Electric,OTHER/UNK,Heavy,8
2021,93625,2021,Battery Electric,WESTERN STAR,Heavy,23
2021,93625,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93625,2022,Battery Electric,WESTERN STAR,Heavy,17
2021,93630,2020,Battery Electric,OTHER/UNK,Heavy,6
2021,93630,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93630,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93631,2020,Battery Electric,OTHER/UNK,Heavy,3
2021,93635,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93637,2020,Battery Electric,OTHER/UNK,Heavy,12
2021,93637,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93638,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93640,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93648,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93654,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93654,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93656,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93657,2019,Battery Electric,OTHER/UNK,Heavy,2
2021,93657,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93662,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93664,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93702,2021,Battery Electric,OTHER/UNK,Heavy,4
2021,93704,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93705,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93706,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,93706,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93706,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93720,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93721,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93722,2020,Battery Electric,OTHER/UNK,Heavy,7
2021,93722,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93722,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,93723,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93725,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,93725,2021,Battery Electric,OTHER/UNK,Heavy,5
2021,93725,2022,Battery Electric,OTHER/UNK,Heavy,4
2021,93727,2020,Battery Electric,OTHER/UNK,Heavy,13
2021,93727,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,93727,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93728,2020,Battery Electric,OTHER/UNK,Heavy,4
2021,93728,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93744,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93901,2020,Battery Electric,OTHER/UNK,Heavy,5
2021,93901,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93901,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93902,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93905,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93905,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93905,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,93906,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,93906,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93907,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93907,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,93908,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93926,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,93933,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93940,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,93940,2022,Battery Electric,OTHER/UNK,Heavy,2
2021,93955,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,93960,2022,Battery Electric,OTHER/UNK,Heavy,1
2021,94019,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,94041,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,94043,2021,Battery Electric,OTHER/UNK,Heavy,1
2021,94044,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,94061,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,94062,2021,Battery Electric,OTHER/UNK,Heavy,2
2021,94063,2020,Battery Electric,OTHER/UNK,Heavy,2
2021,94063,2021,Battery Electric,OTHER/UNK,Heavy,3
2021,94066,2020,Battery Electric,OTHER/UNK,Heavy,1
2021,94070,2020,Battery Electric,OTHER/UNK,Heavy,6
