FID,LineDirId,StopName,RTID,Routes
1213,211941,Samaritan & Medical Center,61822," 27,  61"
1214,211941,Los Gatos & Burton,61823,27
1215,211941,Los Gatos & Burton,61824,27
1216,211941,Winchester & Lark,61826,27
1217,211941,Winchester & Albright,61827,27
1218,211941,Knowles & Capri,61828,27
1219,211941,Knowles & Capri,61829,27
1220,211941,Knowles & Dardenelli,61830,27
1221,211941,Pollard & El Camino Hospital Los Gatos,61831,27
1222,211941,Pollard & Bracebridge,61832,27
1223,211941,Burrows & Hacienda,61833," 27,  37,  37"
1224,211941,Hacienda & Gay,61834," 27,  37"
1225,211941,Hacienda & Capri,61835," 27,  37"
1226,211941,Hacienda & Walnut,61836," 27,  37"
1227,212230,CAPITOL & TULLY,61837,70
1228,212020,Quimby & Marston,61855,39
1229,212020,Quimby & Knickerson,61856,39
1230,212020,Quimby & Balerdo,61857,39
1231,212020,Quimby & Ruby,61858,39
1232,212020,Quimby & Remington,61859,39
1233,212020,Quimby & Davidwood,61860,39
1234,212020,Quimby & Pendleton,61861,39
1235,212021,Quimby & Scottsdale,61862," 39,  71"
1236,212021,Quimby & Smithers,61863," 39,  71"
1237,212021,Quimby & Burdick,61864," 39,  71"
1238,212021,Quimby & White,61865,39
1239,212021,Quimby & Pendleton,61866,39
1240,212021,Quimby & Pitner,61867,39
1241,212021,Quimby & Remington,61868," 39,  39"
1242,212020,Quimby & Murillo,61869,39
1243,212100,Capitol & Ocala,61884," 70, 522"
1244,212231,CAPITOL & CUNNINGHAM,61885,70
1245,212030,Rengstorff & California,61887,40
1246,212030,Rengstorff & Stanford,61888,40
1247,212030,Rengstorff & Central,61889,40
1248,212030,Rengstorff & Montecito,61890,40
1249,212030,Rengstorff & San Ramon,61891," 40,  40"
1250,212030,Rengstorff & Old Middlefield,61892,40
1251,212030,Rengstorff & Leghorn,61893," 40,  40"
1252,212031,Rengstorf & Leghorn,61898,40
1253,212031,Rengstorff & Old Middlefield,61899,40
1254,212031,Rengstorff & Jewell,61900,40
1255,212031,Rengstorff & Central,61901,40
1256,212031,Rengstorff & Stanford,61902,40
1257,212331,Kifer & Copper,61904,822
1258,212331,Kifer & Calabazas,61905,822
1259,212150,Bowers & Central,61907," 57, 827, 827"
1260,211851,Scott & Lakeside,61908,"822,  20"
1261,211851,Scott & Oakmead Village,61909,20
1262,211851,Scott & Garrett,61910,"822,  20"
1263,211851,Arques & Oakmead,61911,"822,  20"
1264,211851,Arques & Lakeside,61912,"822,  20"
1265,211851,Arques & Lawrence,61913,"822,  20"
1266,212331,Santa Trinita & Arques,61914,822
1267,212330,Stewart & Santa Trinita,61915,822
1268,212331,Stewart & Deguigne,61916,822
1269,212331,Deguigne & Stewart,61917,822
1270,211851,Arques & Deguigne,61918,"822,  20"
1271,212331,Wolfe & Arques,61919,822
1272,212331,Kifer & San Lazaro,61920,822
1273,212331,Kifer & Commercial,61921, 
1274,212331,Kifer & National Semiconducter,61922,822
1275,212160,San Tomas & Scott,61928,59
1276,212161,Mission College & Burton,61929,"827,  59"
1277,212160,Mission College & Burton,61930,"827,  59"
1278,212160,Mission College & Agnew,61931,"827,  59"
1279,211851,Mission College & Freedom,61932,"827,  20,  59"
1280,212380,Great America & Mission College,61933," 57, 121, 827,  59"
1281,212341,Patrick Henry & Old Ironsides,61934,823
1282,212341,Patrick Henry Drive,61935,823
1283,212341,Patrick Henry Drive,61936,823
1284,212341,Patrick Henry & Democracy,61937,823
1285,212130,Tasman & Patrick Henry,61938," 55, 121"
1286,212130,Old Ironsides & Tasman,61939," 55,  55,  59"
1287,212341,Patrick Henry & Bunker Hill,61940,823
1288,212341,Patrick Henry & Bunker Hill,61941,823
1289,212341,Old Mountain View-Alviso & Patrick Henry,61942,823
1290,212341,Old Mountain View-Alviso & Betsy Ross,61943,823
1291,212160,GREAT AMERICA & OLD MTN VIEW ALVISO,61944,59
1292,212160,GOLD & GOLD ST. CONNECTOR,61945,59
1293,212160,GOLD & SUNRISE,61946,59
1294,212161,GOLD & SUNRISE,61949,59
1295,212161,GOLD & GOLD ST. CONNECTOR,61950,59
1296,212161,Great America Parkway & Great America Way,61951,"823,  59"
1297,212340,Old Mountain View-Alviso & Betsy Ross,61953,823
1298,212340,Patrick Henry & Old Mountain View-Alviso,61954,823
1299,212340,Patrick Henry & Old Mountain View-Alviso,61955,823
1300,212340,Patrick Henry & Bunker Hill,61956,823
1301,212150,Old Ironsides & Tasman,61957," 57,  57,  59"
1302,212340,Patrick Henry & Democracy,61958,823
1303,212340,Patrick Henry & Democracy,61959,823
1304,212340,Patrick Henry Drive,61960,823
1305,212151,Great America & Patrick Henry,61962," 57, 121, 827,  59"
1306,211850,Mission College & Great America,61963,"827,  20,  59"
1307,211850,Mission College & Freedom,61964,"827,  20,  59"
1308,212161,Mission College & Freedom,61965,"827,  59"
1309,212161,Mission College & Juliette,61966,"827,  59"
1310,212160,Mission College & Wayatt,61967,"827,  59"
1311,212380,Walsh & Northwestern,61970,"827, 827"
1312,212330,Kifer & Oakmead Village,61972,822
1313,212530,1ST & BONAVENTURA,61981, 
1314,211851,1ST & PLUMERIA,61982,20
1315,211851,1ST & ORCHARD,61983,20
1316,212390,1st & Montague,61984,"828, 828"
1317,212390,River Oaks & 1st,61985,"828, 828"
1318,212390,River Oaks & Zanker,61986,"828, 828"
1319,212390,River Oaks & Research,61988,"828, 828"
1320,212390,Montague & River Oaks,61990,"828, 828"
1321,211850,1ST & ORCHARD,61992,20
1322,212531,1ST & BONAVENTURA,61994, 
1323,212670,Mountain View Transit Center,62000,"200, 200, 251"
1324,212031,Shoreline & Wright,62001,40
1325,212031,SHORELINE & STIERLIN,62002,40
1326,212031,SHORELINE & MIDDLEFIELD,62003,40
1327,212031,Shoreline & Terra Bella,62004," 40, 185"
1328,212031,Shoreline & Pear,62006," 40, 185, 824"
1329,212031,Shoreline & Space Park,62007," 40, 824"
1330,212031,Charleston & Google,62010," 40, 185, 824"
1331,212031,Charleston & Landings,62011," 40, 185, 824"
1332,212351,Garcia & Amphitheater,62012,"185, 824"
1333,212351,Garcia & Salado,62013,"185, 824"
1334,212351,Garcia & Marine,62014,"185, 824"
1335,212351,Marine & Casey,62015,"185, 824"
1336,212351,San Antonio & Bayshore,62016,"185, 824"
1337,212670,Showers & Latham,62019, 
1338,212350,San Antonio & Casey,62023,"185, 824"
1339,212350,Marine & Casey,62024,"185, 824"
1340,212350,Garcia & Marine,62025,"185, 824"
1341,212350,Garcia & Salado,62026,"185, 824"
1342,212030,Charleston & Amphitheater,62027," 40, 185, 824"
1343,212030,Charleston & Landings,62028," 40, 185, 824"
1344,212030,Shoreline & Charleston,62030," 40, 185, 824"
1345,212030,Shoreline & Space Park,62031," 40, 824"
1346,212030,Shoreline & Plymouth,62032," 40, 185, 824"
1347,212030,Shoreline & Terra Bella,62033," 40, 185"
1348,212030,SHORELINE & MIDDLEFIELD,62034,40
1349,212670,Mountain View Transit Center,62035," 40,  40"
1350,211860,Moffett and Central Opposite Jackson,62037," 21,  51,  51"
1351,211860,Moffett & Cypress Point,62038," 21,  51"
1352,212121,Homestead & De Anza,62059,53
1353,212080,Homestead & Hollenbeck,62060,53
1354,212080,Homestead & Kennewick,62061,53
1355,212080,Homestead & Wright,62064, 
1356,212080,Truman & Bryant,62068,51
1357,212080,Cuesta & Grant,62069,51
1358,212080,Cuesta & Montalto,62070,51
1359,212080,Miramonte & Cuesta,62072,"251,  51"
1360,212080,Miramonte & Barbara,62073,"251,  51"
1361,212080,Castro & Miramonte,62074,"251,  51"
1362,212080,Castro & El Camino,62076,"251,  51,  51"
1363,212080,Castro & Yosemite,62077," 52,  52, 251,  51"
1364,212080,Castro & Mercy,62078," 52, 251,  51"
1365,212080,Moffett & Middlefield,62079,51
1366,212080,Moffett & Leong,62080,51
1367,212080,South Akron & Wescoat,62082,51
1368,212080,North Akron & McCord,62101," 51,  51"
1369,212081,Moffett & Leong,62104," 51,  51"
1370,211861,Moffett & Middlefield,62105," 21,  51,  51"
1371,211861,Moffett & Cypress Point,62106," 21,  51"
1372,211861,Moffett & Jackson,62107," 21,  51,  51"
1373,211861,Castro & Villa,62108," 21,  51"
1374,212081,Castro & Mercy,62109," 52,  51"
1375,212081,Castro & High School Way,62110," 52,  51"
1376,212081,Castro & El Camino,62111," 51,  51"
1377,212081,Castro & Harpster,62112,51
1378,212081,Miramonte & Marilyn,62113,51
1379,212081,Miramonte & Barbara,62114,51
1380,212081,Cuesta & Miramonte,62115,51
1381,212081,Cuesta & Montalto,62116,51
1382,212081,Grant & Portland,62117,51
1383,212081,Truman & Bryant,62118,51
1384,212081,Grant & Fremont,62119,51
1385,212081,Homestead & Wright,62122, 
1386,212081,Homestead & Mary,62124,53
1387,212081,Homestead & Kennewick,62125,53
1388,212681,Homestead & Stelling,62126,"523,  53"
1389,212120,Homestead & De Anza,62127,53
1390,212120,Homestead & Blainey,62129,53
1391,212090,El Monte & Covington,62131," 52,  52"
1392,212090,El Monte & San Luis,62132,52
1393,212090,El Monte & Hawthorne,62133,52
1394,212090,El Monte & Mayer,62134,52
1395,212090,El Monte & Lloyd,62135,52
1396,212090,El Monte & Pilgrim,62136,52
1397,212670,Mountain View Transit Center,62137, 
1398,212091,El Monte & Marich,62138,52
1399,212091,El Monte & Jay,62139,52
1400,212091,El Monte & Clark,62140,52
1401,212091,El Monte & Hawthorne,62141,52
1402,212091,El Monte & De Anza,62142,52
1403,212091,El Monte & Giffin,62143," 52,  52"
1404,211790,Hamilton & Sagemont,62144," 56, 101"
1405,212080,De Anza & Prospect,62148,51
1406,212080,De Anza & Sharon,62149,51
1407,212080,Stelling & Stevens Creek,62162,523
1408,212080,Stelling & Hazelbrook,62164, 
1409,212080,Stelling & Valleygreen,62166, 
1410,212080,Homestead & Mary,62168," 53,  53"
1411,212121,Mary & Helena,62169,53
1412,212121,Mary & The Dalles,62170,53
1413,212121,Mary & Cascade,62171,53
1414,212121,Mary & Fremont,62172," 53,  53"
1415,212121,Mary & Ticonderoga,62173,53
1416,212121,Remington & Mary,62174,53
1417,212121,Remington & Mango,62175,53
1418,212121,Bernardo & Plymouth,62176,53
1419,212121,Bernardo & Knickerbocker,62177,53
1420,212121,Bernardo & Heatherstone,62178,53
1421,212121,Bernardo & Brookfield,62179,53
1422,212121,Bernardo & Blair,62180,53
1423,212121,Bernardo & El Camino,62181," 53,  53"
1424,212121,Bernardo & Iowa,62182,53
1425,212121,Washington & Bernardo,62183,53
1426,212121,Washington & Leota,62184,53
1427,212121,Washington & Mary,62185,53
1428,211850,Frances & Olson,62190," 20,  20,  53,  53"
1429,211861,Evelyn & Frances,62191,21
1430,212120,Washington & Mary,62196,53
1431,212120,Washington & Leota,62197,53
1432,212120,Bernardo & Washington,62198,53
1433,212120,Bernardo & Iowa,62199,53
1434,212120,Bernardo & El Camino,62200," 53,  53"
1435,212120,Bernardo & Brookfield,62201,53
1436,212120,Bernardo & Heatherstone,62202,53
1437,212120,Bernardo & Knickerbocker,62203,53
1438,212120,Remington & Bernardo,62204,53
1439,212120,Remington & Mango,62205,53
1440,212120,Mary & Rockefeller,62206,53
1441,212120,Mary & Ticonderoga,62207,53
1442,212120,Mary & Fremont,62208," 53,  53"
1443,212120,Mary & Cascade,62209,53
1444,212120,Mary & The Dalles,62210,53
1445,212120,Mary & Helena,62211,53
1446,212081,Stelling & Homestead,62212,523
1447,212081,Stelling & Gardena,62213, 
1448,212081,Stelling & Hazelbrook,62215, 
1449,212081,Stelling & Christensen,62216, 
1450,212081,De Anza & Sharon,62228,51
1451,212141,Saratoga & Campbell,62233," 56,  57"
1452,212141,Saratoga & Graves,62234," 56,  57"
1453,212141,Atherton & Hamilton,62235,56
1454,212080,Saratoga-Sunnyvale & Walnut,62236,51
1455,212080,Saratoga-Sunnyvale & Gerald Zapelli,62237,51
1456,212080,Saratoga-Sunnyvale & Herriman,62238,51
1457,212080,Saratoga-Sunnyvale & Thelma,62239,51
1458,212080,Saratoga-Sunnyvale & Miljevich,62240,51
1459,212080,Saratoga-Sunnyvale & Blauer,62241,51
1460,212080,Saratoga-Sunnyvale & Cox,62242,51
1461,212080,Saratoga-Sunnyvale & Seagull,62243,51
1462,212080,De Anza & Chantel,62244,51
1463,212080,De Anza & Bluehill,62245,51
1464,212080,De Anza & Clarendon,62246,51
1465,212130,Hollenbeck & Fremont,62252," 55, 255"
1466,212130,Hollenbeck & Torrington,62253," 55, 255"
1467,211861,Mathilda & California,62262,"523,  21"
1468,212681,Mathilda & Maude,62264,523
1469,212681,Mathilda & San Aleso,62265,523
1470,212681,Mathilda & Ross,62266,523
1471,212681,Mathilda & Moffett Park,62267,523
1472,212670,Lockheed Martin Transit Center,62271, 
1473,212680,Mathilda & Ross,62279,523
1474,212680,Mathilda & Almanor,62280,523
1475,211860,Mathilda & Maude,62282,"523,  21"
1476,211860,Mathilda & Indio,62283,21
1477,211860,Mathilda & California,62284,"523,  21"
1478,212081,De Anza & McClellan,62299,51
1479,212081,De Anza & Bollinger,62300,51
1480,212081,De Anza & Fallen Leaf,62301,51
1481,212081,De Anza & Kentwood,62302,51
1482,212081,Saratoga-Sunnyvale & Prospect,62303,51
1483,212081,Saratoga-Sunnyvale & Manor,62304,51
1484,212081,Saratoga-Sunnyvale & Wardell,62305,51
1485,212081,Saratoga-Sunnyvale & Blauer,62306,51
1486,212081,Saratoga-Sunnyvale & Leonard,62307,51
1487,212081,Saratoga-Sunnyvale & Thelma,62308,51
1488,212081,Saratoga-Sunnyvale & Herriman,62309,51
1489,212081,Saratoga-Sunnyvale & Reid,62310,51
1490,212081,Saratoga-Sunnyvale & Marion,62311,51
1491,211911,De Anza & Pacifica,62312," 55,  51,  25"
1492,212130,De Anza & Sunrise,62313," 55,  51,  25"
1493,212130,De Anza & Stevens Creek,62314,55
1494,212130,De Anza & Lazaneo,62315,55
1495,212130,De Anza & Mariani,62316,55
1496,212130,Sunnyvale-Saratoga & Homestead,62317,55
1497,212130,Sunnyvale-Saratoga & La Conner,62318,55
1498,212130,Sunnyvale-Saratoga & Harwick,62319,55
1499,212130,Sunnyvale-Saratoga & Connemara,62320,55
1500,212130,Sunnyvale-Saratoga & Fremont,62321," 55, 523"
1501,212130,Fremont & Sydney,62322," 55,  55, 255"
1502,212130,Sunnyvale-Saratoga & Crescent,62323,55
1503,212130,Sunnyvale & McKinley,62334,55
1504,212130,Sunnyvale & Evelyn,62335,55
1505,212130,Sunnyvale & Central,62336,55
1506,212130,Sunnyvale & Hazelton,62337,55
1507,212130,Maude & Sunnyvale,62338,55
1508,212130,Maude & Morse,62339,55
1509,212130,Maude & Fair Oaks,62340," 55,  55"
1510,212130,Duane & Fair Oaks,62341," 55, 255"
1511,212130,Duane & San Juan,62342," 55, 255"
1512,212130,Duane & San Luisito,62343," 55, 255"
1513,212130,Duane & Santa Paula,62344," 55, 255"
1514,212130,Duane & San Rafael,62345," 55, 255"
1515,212130,Duane & San Simeon,62346," 55, 255"
1516,212130,Lawrence & Oakmead,62347," 55, 255"
1517,212130,Lakehaven & Twinlake,62348," 55,  55, 255"
1518,212130,Lakebird & Silverlake,62349," 55,  55, 255, 255"
1519,212130,Lakebird & Meadowlake,62350," 55,  55, 255, 255"
1520,212130,Lakehaven & Silverlake,62353," 55,  55, 255, 255"
1521,212130,Lakehaven & Twinlake,62354," 55,  55,  55, 255, 255"
1522,212130,Lawrence & Sandia,62355," 55, 255"
1523,212130,Tasman & Lawrence,62361," 55,  55, 121, 255"
1524,212130,Tasman & Birchwood,62362,55
1525,212130,Tasman & Reamwood,62363,55
1526,212131,Tasman & Patrick Henry,62364," 55, 121"
1527,212131,Tasman & Reamwood,62365," 55, 200, 200"
1528,212131,Tasman & Birchwood,62366,55
1529,212131,Lawrence & Tasman,62367," 55,  55, 122, 255"
1530,212131,Lakebird & Lawrence,62368," 55, 255"
1531,212131,Duane & Lawrence,62372," 55,  55, 255"
1532,212131,Duane & San Simeon,62373," 55, 255"
1533,212131,Duane & Deguigne,62374," 55, 255"
1534,212131,Duane & Santa Paula,62375," 55, 255"
1535,212131,Duane & San Luisito,62376," 55, 255"
1536,212131,Duane & San Juan,62377," 55, 255"
1537,212131,Maude & Fair Oaks,62378," 55,  55"
1538,212131,Maude & Morse,62379,55
1539,212131,Maude & Sunnyvale,62380,55
1540,212131,Sunnyvale & Hazelton,62381,55
1541,212131,Sunnyvale & Central,62382,55
1542,212131,Sunnyvale & Hendy,62383,55
1543,212131,Sunnyvale & McKinley,62384,55
1544,212131,Sunnyvale-Saratoga & Remington,62393," 55, 255"
1545,212131,Sunnyvale-Saratoga & Fremont,62394," 55,  55, 255"
1546,212131,Sunnyvale-Saratoga & Fremont,62395," 55,  55, 523"
1547,212131,Sunnyvale-Saratoga & Cheyenne,62396,55
1548,212131,Sunnyvale-Saratoga & Alberta,62397,55
1549,212131,Sunnyvale-Saratoga & La Conner,62398,55
1550,212131,De Anza & Homestead,62399,55
1551,212131,De Anza & Mariani,62400,55
1552,212131,De Anza & Lazaneo,62401,55
1553,211850,Arques & Fair Oaks,62404,20
1554,211850,Arques & Wolfe,62405,20
1555,211850,Arques & Commercial,62406,20
1556,211850,Arques & Commercial,62407,20
1557,211850,Arques & Santa Trinita,62408,20
1558,211850,Arques & Lawrence,62409,"822,  20"
1559,211850,Arques & Lakeside,62410,"822,  20"
1560,211850,Arques & Oakmead,62411,"822,  20"
1561,211850,Scott & Garrett,62412,"822,  20"
1562,211850,Scott & Oakmead Village,62413,20
1563,212380,Scott & Bowers,62414,"827, 827"
1564,212380,Scott & Coronado,62415,"827, 827"
1565,212380,Scott & Octavius,62416,"827, 827"
1566,212161,Scott & San Tomas,62418,"827, 827,  59"
1567,212161,Scott & Jay,62419,"827, 827,  59"
1568,212161,Scott & Space Park,62420,"827, 827,  59"
1569,212531,1ST & COMPONENT,62425, 
1570,212411,McCarthy & Barber,62433,831
1571,212411,Cottonwood & McCarthy,62434,831
1572,212411,Sycamore & Buckeye,62436,831
1573,212411,Sycamore & McCarthy,62437,831
1574,212411,McCarthy & Tasman,62438,831
1575,212050,Alder & Tasman,62439,"825,  44"
1576,212050,McCarthy & Alder,62440,"825,  44"
1577,212050,McCarthy & Bellew,62441,"825,  44"
1578,212210,Jacklin & Milpitas,62442,66
1579,211890,Escuela & Jacklin,62444,"246,  66, 247"
1580,211890,Escuela & Milpitas High School,62445,"246,  66, 247"
1581,212210,Washington & Escuela,62446,66
1582,212210,Arizona & Washington,62447,66
1583,212210,Arizona & Boulder,62449,66
1584,212210,Dixon & Arizona,62450," 66,  66"
1585,212211,Milpitas & Dixon,62458,66
1586,212211,Washington & Milpitas,62460,66
1587,212211,Washington & Arizona,62461,66
1588,211891,Washington & Escuela,62462,"246,  66"
1589,211891,Escuela & Milpitas High School,62463,"246, 246,  66,  66, 247"
1590,212211,Jacklin & Escuela,62464,66
1591,212211,Jacklin & Jacklin Court,62465,66
1592,212051,Alder & McCarthy,62467,"825,  44"
1593,212410,McCarthy & Tasman,62468,831
1594,212410,Sycamore & McCarthy,62469,831
1595,212410,Buckeye & Sycamore,62470,831
1596,212410,Buckeye & Buckeye,62471,831
1597,212410,Cottonwood & Buckeye,62472,831
1598,212410,McCarthy & Barber,62473,831
1599,212530,1ST & COMPONENT,62481, 
1600,212160,Scott & Space Park,62483,59
1601,212160,Scott & Jay,62484,59
1602,212160,Scott & San Tomas,62485,59
1603,211851,Arques & Santa Trinita,62489,20
1604,211851,Arques & Santa Trinita,62490,20
1605,211851,Arques & Wolfe,62491,20
1606,212010,Allendale & Portos,62494," 37,  57"
1607,212010,Allendale & Chester,62495," 37,  57"
1608,212150,Quito & Montpere,62496,57
1609,212150,Quito & Westmont,62497,57
1610,212150,Quito & McCoy,62498,57
1611,212150,Quito & Baylor,62499,57
1612,212150,Quito & Northlawn,62501,57
1613,211930,Saratoga & Quito,62502," 57,  26"
1614,212150,Saratoga & Latimer,62503,57
1615,212150,Saratoga & Payne,62504,57
1616,212150,Saratoga & Mitzi,62505,57
1617,212150,Saratoga & Williams,62506,57
1618,212150,Saratoga & Manzanita,62507,57
1619,212150,Saratoga & Blackford,62508,57
1620,212150,Kiely & Saratoga,62509,57
1621,212150,Kiely & Stevens Creek,62510,57
1622,212150,Kiely & Mauricia,62511,57
1623,212150,Kiely & Pruneridge,62512,57
1624,212150,Kiely & Forbes,62513,57
1625,212150,Kiely & Toledo,62514,57
1626,212150,Kiely & Benton,62515,57
1627,212150,Kiely & El Sobrante,62516,57
1628,212150,Bowers & El Camino Real,62517,57
1629,212150,Bowers & Warburton,62518,57
1630,212150,Bowers & Monroe,62519,57
1631,212150,Bowers & Chromite,62520,57
1632,212150,Bowers & Walsh,62521,57
1633,211850,Bowers & Scott,62522," 57,  20"
1634,211850,Mission College,62523," 57,  57,  20,  20,  59,  59"
1635,212150,Great America & Patrick Henry,62524," 57, 121, 827,  59"
1636,212150,Great America & Old Glory,62525," 57, 121,  59"
1637,212150,Tasman & Old Ironsides,62526," 57, 121, 200, 200"
1638,212340,Old Ironsides & Patrick Henry,62527,823
1639,212340,Old Ironsides & Old Glory,62528,823
1640,212150,Patrick Henry & Tasman,62530," 57, 823"
1641,212341,Old Ironsides & Old Glory,62531,823
1642,212151,Tasman & Old Ironsides,62532," 57, 121,  59"
1643,212151,Great America & Tasman,62533," 57, 121,  59"
1644,212151,Great America & Old Glory,62534," 57, 121,  59"
1645,211851,Great America & Mission College,62535," 57, 121,  20"
1646,212151,Bowers & Scott,62536,57
1647,212151,Bowers & Central,62537,57
1648,212151,Bowers & Kifer,62538,57
1649,212151,Bowers & Chromite,62539,57
1650,212151,Bowers & Cabrillo,62540,57
1651,212151,Bowers & Warburton,62541,57
1652,212151,Kiely & El Camino,62542,57
1653,212151,Kiely & El Sobrante,62543,57
1654,212151,Kiely & Homestead,62544,57
1655,212151,Kiely & Ruth,62545,57
1656,212151,Kiely & Forbes,62546,57
1657,212151,Kiely & Pruneridge,62547,57
1658,212151,Kiely & Mauricia,62548,57
1659,212151,Kiely & Stevens Creek,62549,57
1660,212151,Saratoga & Kiely,62550,57
1661,212151,Saratoga & Moorpark,62551,57
1662,212151,Saratoga & Manzanita,62552,57
1663,212151,Saratoga & Williams,62553,57
1664,212151,Saratoga & Venice,62554,57
1665,212151,Saratoga & Payne,62555,57
1666,212151,Saratoga & Latimer,62556,57
1667,212151,Saratoga & Country,62557,57
1668,212151,Saratoga & Atherton,62558,57
1669,212151,Saratoga & Graves,62559,57
1670,212151,Saratoga & Prospect,62560,57
1671,212151,Quito & Saratoga,62561,57
1672,212151,Quito & Paseo Flores,62562,57
1673,212151,Quito & Paseo Olivos,62563,57
1674,212151,Quito & Paseo Tierra,62564,57
1675,212151,Quito & Clemson,62565,57
1676,212151,Quito & Sousa,62566,57
1677,212151,Quito & Aspesi,62567,57
1678,212151,Quito & Montpere,62568,57
1679,212011,Allendale & Chester,62569," 37,  57"
1680,212011,Allendale & Portos,62570," 37,  57"
1681,211930,Saratoga & Kerwin Ranch Court,62571,26
1682,211930,Saratoga & Dagmar,62572,26
1683,211930,Saratoga & Highway 85,62573,26
1684,211930,Saratoga & Cox,62574,26
1685,211930,Saratoga & Bucknall,62575,26
1686,211930,Saratoga & Quito,62576,26
1687,212161,1st & Rose Orchard,62584,59
1688,212161,1st & Rose Orchard,62585,59
1689,212161,1st & Holger,62586,59
1690,212161,1st & Nortech,62587,59
1691,212161,1st & Tony P. Santos,62588,59
1692,212161,1st @ Alviso Park,62589,59
1693,212161,1st & Grand,62590,59
1694,212160,Gold & Taylor,62591,59
1695,212160,Liberty & Taylor,62598,59
1696,212160,1st & Nortech,62599,59
1697,212160,1st & Lamplighter,62600,59
1698,212160,1st & Vista Montana,62601,59
1699,212160,1st & Rose Orchard,62602,59
1700,212160,1st & Nicholson,62603,59
1701,212160,Tasman & 1st,62604,"825,  59"
1702,212531,1st & River Oaks,62606, 
1703,211851,Montague & 1st,62607,20
1704,211931,Saratoga & Lawrence,62616,26
1705,211931,Saratoga & Kosich,62617,26
1706,211931,Saratoga & Wooddell,62618,26
1707,211931,Saratoga & Cox,62619,26
1708,211931,Saratoga & Vineyard,62620,26
1709,211931,Saratoga & Highway 85,62621,26
1710,211931,Saratoga & Via Monte,62622,26
1711,212341,Old Ironsides & Tasman,62623,823
1712,212340,Tasman & Convention Center,62624,823
1713,211850,AGNEW & AVINA,62630,20
1714,211850,AGNEW & GARRITY,62631,20
1715,211850,AGNEW & SUN FIRE,62632,20
1716,212531,1ST & KARINA,62635, 
1717,212170,BROKAW & BERING,62636,60
1718,212170,BROKAW & ROGERS,62638,60
1719,212170,BROKAW & JUNCTION,62639,60
1720,212170,BROKAW & RIDDER PARK,62640,60
1721,212170,MURPHY & OAKLAND,62641,60
1722,212170,MURPHY & RINGWOOD,62642,60
1723,211950,Hostetter & Grovetree,62644," 70, 270"
1724,211950,Hostetter & Four Oaks,62645," 70, 270"
1725,211950,Morrill & Cropley,62650," 70, 104, 270"
1726,211950,Morrill & Laneview,62651," 70, 270"
1727,212291,Landess & Morrill,62652,71
1728,212291,Landess & Ashwood,62653,71
1729,212291,Landess & Corktree,62654,71
1730,212291,Landess & Paris,62655,71
1731,212291,Landess & Edgehill,62656,71
1732,212291,Piedmont & Madrid,62657,71
1733,212291,Piedmont & Rowley,62658,71
1734,212291,Piedmont & Tunis,62659,71
1735,212560,CAPITOL & TRADE ZONE,62667, 
1736,212231,Hostetter & Capitol,62669,70
1737,212231,Hostetter & Coral Tree,62670,70
1738,212171,MURPHY & LUNDY,62672,60
1739,212171,MURPHY & RINGWOOD,62673,60
1740,212171,BROKAW & OAKLAND,62674,60
1741,212171,BROKAW & RIDDER PARK,62675,60
1742,212171,BROKAW & JUNCTION,62676,60
1743,212530,1ST & KARINA,62681, 
1744,211851,AGNEW & MONTAGUE,62683,20
1745,211851,AGNEW & SUN FIRE,62684,20
1746,211851,AGNEW & GARRITY,62685,20
1747,211851,AGNEW & AVINA,62686,20
1748,212341,Tasman & Convention Center,62694,"200, 200, 823"
1749,211940,Los Gatos Civic Center,62695,27
1750,211940,Main & Jackson,62696,27
1751,211940,Los Gatos & Stacia,62697,27
1752,211941,Winchester & Blossom Hill,62698,27
1753,211941,Winchester & Daves,62699,27
1754,211941,Winchester & Vineland,62700,27
1755,211941,Winchester & Milani,62701,27
1756,211941,Winchester & Wild,62702,27
1757,211941,Winchester & La Rinconada,62703,27
1758,211941,Winchester & Hacienda,62704," 27,  37"
1759,211941,Winchester & Camden,62705," 27,  37,  37"
1760,212170,Winchester & Budd,62706,60
1761,212170,Winchester & Rincon,62707,60
1762,212170,Winchester & Campbell,62708,60
1763,212170,Winchester & Latimer,62709,60
1764,212170,Winchester & Hamilton,62710,60
1765,212170,Winchester & Colonial,62711,60
1766,212170,Winchester & Driftwood,62712,60
1767,212170,Winchester & Payne,62713,60
1768,212170,Winchester & Walgrove,62714,60
1769,212170,Winchester & Williams,62715,60
1770,212170,Winchester & Moorpark,62716,60
1771,212170,Winchester & Olsen,62717,60
1772,212170,Winchester & Olin,62718,60
1773,212670,Valley Fair Transit Center,62719, 
1774,212170,Winchester & Woodland,62720,60
1775,212170,Winchester & Kenwood,62721,60
1776,212170,Winchester & Tulip,62722,60
1777,212170,Winchester & Newhall,62723,60
1778,212170,Bellomy & Winchester,62724,60
1779,212170,Bellomy & Lincoln,62725,60
1780,212170,Monroe & Bellomy,62726,60
1781,212170,Monroe & Santa Clara,62727,60
1782,212670,Santa Clara Transit Center,62728, 
1783,211871,El Camino & Washington,62729," 22,  59"
1784,211861,Monroe & Warburton,62730," 59,  21"
1785,211861,Monroe & Don Avenue,62731," 59,  21"
1786,211861,Monroe & Cabrillo,62732," 59,  21"
1787,211861,Monroe & Scott,62733," 59,  21"
